2021/09/16 09:32:58 [error] 21#21: *1 directory index of "/www/rms-api/" is forbidden, client: 172.22.0.1, server: rms-api.test, request: "GET / HTTP/1.1", host: "rms-api.test"
2021/09/16 09:32:59 [error] 21#21: *1 directory index of "/www/rms-api/" is forbidden, client: 172.22.0.1, server: rms-api.test, request: "GET / HTTP/1.1", host: "rms-api.test"
2021/09/23 16:12:33 [warn] 20#20: *536 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/6/01/0000000016 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponList HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/23 16:17:48 [warn] 20#20: *556 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/7/01/0000000017 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponList HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/23 16:19:34 [warn] 20#20: *558 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/8/01/0000000018 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponList HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/23 16:20:59 [warn] 20#20: *560 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/9/01/0000000019 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponList HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/23 16:30:27 [warn] 20#20: *586 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/0/02/0000000020 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponList HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/24 10:51:03 [warn] 20#20: *612 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/1/02/0000000021 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponRelease/1 HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/24 11:39:41 [warn] 20#20: *654 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/2/02/0000000022 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponList?pageSize=20&pageNum=1 HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/24 13:36:14 [warn] 20#20: *680 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/3/02/0000000023 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponList?pageSize=20&pageNum=1 HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/24 18:32:23 [warn] 20#20: *740 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/4/02/0000000024 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponRelease/1 HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/26 14:19:36 [warn] 20#20: *780 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/5/02/0000000025 while reading upstream, client: 172.18.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponRelease/1 HTTP/1.1", upstream: "fastcgi://172.18.0.3:9000", host: "rms-api.test"
2021/09/28 11:34:46 [warn] 51#51: *16 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/1/00/0000000001 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/coupons/getActivitiesList HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/28 11:36:33 [warn] 51#51: *20 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/2/00/0000000002 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/coupons/getActivitiesList HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/28 13:54:16 [warn] 51#51: *34 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/3/00/0000000003 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponRelease/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/28 13:55:31 [warn] 51#51: *36 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/4/00/0000000004 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/coupons/getCouponRelease/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/28 15:41:57 [warn] 51#51: *48 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/5/00/0000000005 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1?phone=18335544527 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/28 17:06:35 [warn] 51#51: *56 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/6/00/0000000006 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1?phone=18335544527 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 13:36:04 [warn] 21#21: *41 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/1/00/0000000001 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1?startTime=2021-09-28&endTime=2021-10-01 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 14:31:38 [warn] 21#21: *49 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/2/00/0000000002 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 16:08:20 [warn] 21#21: *67 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/3/00/0000000003 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 16:09:10 [warn] 21#21: *69 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/4/00/0000000004 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 16:12:21 [warn] 21#21: *71 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/5/00/0000000005 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 17:02:30 [warn] 21#21: *85 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/6/00/0000000006 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1?status=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 18:51:16 [warn] 21#21: *99 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/7/00/0000000007 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1?status=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 18:54:08 [warn] 21#21: *103 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/8/00/0000000008 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1?status=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/29 18:58:11 [warn] 21#21: *109 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/9/00/0000000009 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1?status=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/30 10:22:02 [warn] 21#21: *133 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/0/01/0000000010 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/09/30 10:28:43 [warn] 21#21: *139 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/1/01/0000000011 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/08 16:08:31 [warn] 21#21: *214 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/2/01/0000000012 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/b/customerCoupon/getCustomerCouponListById/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/09 17:04:40 [warn] 21#21: *349 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/3/01/0000000013 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/gerShopList HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/11 15:45:24 [warn] 21#21: *393 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/4/01/0000000014 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getShopList?pageSize=20&pageNum=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/11 16:31:22 [warn] 21#21: *414 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/5/01/0000000015 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/setShopOperate?shopId=1&target=100000000&createdByUid=2 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/11 16:35:11 [warn] 21#21: *422 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/6/01/0000000016 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/setShopOperate HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/11 16:41:56 [warn] 21#21: *426 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/7/01/0000000017 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/setShopOperate HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/11 16:54:38 [warn] 21#21: *430 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/8/01/0000000018 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/lastOperateTarget HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 10:29:21 [warn] 21#21: *17 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/1/00/0000000001 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getShopList/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 10:37:31 [warn] 21#21: *23 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/2/00/0000000002 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getShopList/1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 11:01:45 [warn] 21#21: *47 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/3/00/0000000003 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getShopList/2 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 11:13:26 [warn] 21#21: *65 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/4/00/0000000004 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/lastOperateTarget HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 11:22:17 [warn] 21#21: *75 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/5/00/0000000005 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/setShopOperate HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 11:43:46 [warn] 21#21: *87 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/6/00/0000000006 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/shopConfig/20 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 11:45:02 [warn] 21#21: *89 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/7/00/0000000007 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/shopConfig HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 11:47:37 [warn] 21#21: *93 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/8/00/0000000008 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/shopConfig HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 11:50:57 [warn] 21#21: *97 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/9/00/0000000009 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/shopConfig HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 14:31:56 [warn] 21#21: *137 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/0/01/0000000010 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/getStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 15:55:02 [warn] 21#21: *177 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/1/01/0000000011 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getStaffInfo?shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/12 19:11:28 [warn] 21#21: *293 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/2/01/0000000012 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getUserDetail/2?userId=1&shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/13 18:25:09 [warn] 21#21: *315 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/3/01/0000000013 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getShopInfo?shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/13 18:39:45 [warn] 21#21: *363 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/4/01/0000000014 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getUserDetail/2?userId=1&shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/13 19:03:40 [warn] 21#21: *393 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/5/01/0000000015 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getUserDetail/2?userId=1&shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/13 19:04:55 [warn] 21#21: *397 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/6/01/0000000016 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getUserDetail/2?userId=1&shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/13 19:30:23 [warn] 21#21: *445 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/7/01/0000000017 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getUserDetail/2?userId=1&shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/13 19:31:28 [warn] 21#21: *447 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/8/01/0000000018 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getUserDetail/2?userId=1&shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 09:33:22 [warn] 21#21: *457 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/9/01/0000000019 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getUserDetail/2?userId=1&shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 09:33:47 [warn] 21#21: *459 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/0/02/0000000020 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getUserDetail/2?userId=1&shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 10:36:49 [warn] 21#21: *475 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/1/02/0000000021 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "GET /api/merchant/shop/getShopPositions?shopId=1 HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 13:33:02 [warn] 21#21: *516 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/2/02/0000000022 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/addStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 13:33:35 [warn] 21#21: *518 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/3/02/0000000023 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/addStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 13:34:11 [warn] 21#21: *520 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/4/02/0000000024 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/addStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 13:46:39 [warn] 21#21: *568 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/5/02/0000000025 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/addStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 16:41:22 [warn] 21#21: *654 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/6/02/0000000026 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/setStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 16:42:58 [warn] 21#21: *660 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/7/02/0000000027 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/setStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 16:43:34 [warn] 21#21: *662 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/8/02/0000000028 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/setStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/14 17:32:28 [warn] 21#21: *682 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/9/02/0000000029 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/setStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/15 11:06:01 [warn] 21#21: *815 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/0/03/0000000030 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/setShopOperate HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/15 11:08:50 [warn] 21#21: *821 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/1/03/0000000031 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/setShopOperate HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/15 11:23:48 [warn] 21#21: *837 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/2/03/0000000032 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/shop/setShopOperate HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
2021/10/15 15:38:16 [warn] 21#21: *905 an upstream response is buffered to a temporary file /var/cache/nginx/fastcgi_temp/3/03/0000000033 while reading upstream, client: 172.26.0.1, server: rms-api.test, request: "POST /api/merchant/user/setStaffInfo HTTP/1.1", upstream: "fastcgi://172.26.0.3:9000", host: "rms-api.test"
